reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",13.8718320610687,14.4914446060117,0.00763358778625954
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",13.7794642857143,19.8184805136167,0.00892857142857143
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.67532467532467,9.56968927266587,0.0272727272727273
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.86696103896104,9.52276932437155,0.0181818181818182
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.82787012987013,9.52012908595247,0.0181818181818182
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.86607142857143,9.58056651524335,0.00892857142857143
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.83305194805195,9.59836373202126,0.0181818181818182
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",9.8625974025974,10.6059726138286,0.0181818181818182
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",11.8233035714286,16.5719968906993,0.00892857142857143
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.90886850152905,1.16563264889177,0.559633027522936
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.60905128205128,1.23444220105331,0.628846153846154
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.97882882882883,1.21032409417094,0.537537837837838
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.60905128205128,1.07149099199353,0.628846153846154
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.60910256410256,1.19913293198289,0.628846153846154
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.87027027027027,1.11798706069953,0.569069369369369
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.90886850152905,1.14131360191878,0.559633027522936
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.9144495412844,1.26499839010311,0.55886880733945
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.86291291291291,1.20492406380926,0.56981981981982
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.60905128205128,,0.628846153846154
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.86291291291291,1.10357016152801,0.56981981981982
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.90886850152905,1.18189695113582,0.559633027522936
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.93172782874618,1.24799989449701,0.555045871559633
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.86291291291291,1.14823444815296,0.56981981981982
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.86291291291291,1.20026709924613,0.56981981981982
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",1.86291291291291,1.2236564883793,0.56981981981982
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.59934303941672,2.31133687762573,0.378532727272727
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.59934303941672,2.34493752972989,0.378532727272727
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.46752788790157,2.26574356999802,0.378532727272727
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.44848852040816,2.13850589599297,0.379761607142857
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.46770225075676,2.21262919864388,0.374672321428571
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.47911634707711,2.33039836900769,0.374672321428571
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.50937371024965,2.25194433629832,0.374672321428571
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.49727691977692,2.15523525426389,0.379761607142857
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.41952298359535,2.53448510988886,0.376904464285714
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.16153252144936,2.31086049169454,0.423383969465649
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.08435032324044,2.21676598405296,0.423383969465649
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.48870884028252,2.36266942866355,0.378532727272727
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.50362788790157,2.37916050007444,0.379831818181818
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.15170589293747,,0.423383969465649
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.4731807410165,2.38944142572635,0.376904464285714
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.15170589293747,2.4987322529434,0.423383969465649
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.97678571428571,2.38922470463746,0.124627678571429
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.00096726190476,2.32976065436893,0.111607142857143
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.99501488095238,2.33676935129452,0.111607142857143
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.01833333333333,2.50363033633219,0.108333636363636
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.99924242424242,2.4919585391631,0.110227272727273
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.97678571428571,2.46705947475466,0.124627678571429
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.97678571428571,2.3710082417395,0.124627678571429
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.73511450381679,2.01434037138601,0.198154961832061
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.99924242424242,2.54258772937729,0.110227272727273
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.73511450381679,1.98318223736406,0.198154961832061
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.99924242424242,2.54069051647052,0.110227272727273
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.73511450381679,1.94296289264849,0.198154961832061
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.97678571428571,2.42450086780415,0.124627678571429
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",2.97678571428571,2.51267232509157,0.124627678571429
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",V09,"Other manufactures",3.01833333333333,2.35169225542268,0.108333636363636
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.62489950561639,8.95524950135871,0.248871929824561
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,9.7492482951342,0.236428333333333
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.64580521817364,9.31384255383953,0.248871929824561
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.81035419382877,9.05030972902011,0.240435593220339
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.6249196709723,9.3152874134173,0.248871929824561
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,9.05335009059555,0.240435593220339
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",8.89153535144101,8.35663885912102,0.267654716981132
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.64580521817364,8.84331292194591,0.248871929824561
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,8.96964843764075,0.240435593220339
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.35781182094741,9.22038497983909,0.240435593220339
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,,0.236428333333333
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.81035419382877,8.94786391638444,0.240435593220339
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,9.83271518790824,0.236428333333333
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",8.77428467758656,8.58355527541307,0.287196226415094
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.6436122357175,8.92496012598066,0.248871929824561
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",9.29440781440781,9.51404387037249,0.236428333333333
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.2576271186441,20.3932996737555,0
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5084745762712,25.8125663506364,0
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5,25.6882755904189,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",25.4566037735849,19.4396984546671,0
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.1263157894737,20.6988298448451,0
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5084745762712,25.8324134487237,0
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.3017543859649,20.2361279656164,0
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.3017543859649,19.8451386690183,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.1263157894737,19.8849575075242,0
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",25.7071428571429,19.3777921475686,0
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",28.7393333333333,21.9662525942225,0
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5084745762712,26.0254663381126,0
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",26.1263157894737,20.2886059522215,0
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5,26.4446521249682,0
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",30.5084745762712,25.8819287556992,0
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.71093921356421,3.64197902972891,0.736893333333333
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.88219825372368,4.16675787783857,0.733974576271187
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.24645552560647,2.25453709175995,0.729447169811321
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.8482511202248,3.17123453779149,0.735008771929825
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",2.82346415280626,3.1218316798439,0.735008771929825
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J01,"Plants and vegetal material",3.14896379044684,4.46748147510072,0.733974576271187
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,30,0
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,27.2792200943727,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",23.75,29.7313361043246,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,28.4566047285393,0
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",26.7720588235294,22.805364830707,0.0294117647058824
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,30,0
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,26.9633414149278,0
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",25.2205882352941,30,0
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",30,30,0
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",2.10094696969697,4.66482376116694,0.856059090909091
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.68049019607843,4.93604369357463,0.87255
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.65700980392157,5.21144527509145,0.87255
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.79186274509804,4.75151142060501,0.87255
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.48642156862745,3.25041050854112,0.87255
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.97460784313725,5.7799029896067,0.87255
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.37289215686275,1.68452931466539,0.87255
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.75397058823529,4.91541506626272,0.87255
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",2.1771568627451,6.89979296767967,0.87255
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.60887254901961,4.42081661674826,0.87255
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.53700980392157,3.88119474617285,0.87255
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.42578431372549,1.57069547533997,0.87255
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",2.12068181818182,4.84286509603588,0.856059090909091
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",2.27975490196078,7.13555165705567,0.87255
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.66308823529412,5.31081977915474,0.87255
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",1.37289215686275,,0.87255
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.6725,,0.514705882352941
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.667794117647059,0.112553567540603,0.514705882352941
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.688382352941176,0.125249173656009,0.514705882352941
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.672205882352941,0.123875192314449,0.514705882352941
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.766176470588236,0.163491973196999,0.514705882352941
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.716176470588235,0.16118888086648,0.514705882352941
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.6725,0.138139995255917,0.514705882352941
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.709117647058824,0.142876773379358,0.514705882352941
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.674705882352941,0.271014788589868,0.514705882352941
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.696029411764706,0.14960040031826,0.514705882352941
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.735294117647059,0.1482944136951,0.514705882352941
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.756911764705882,0.198492316831694,0.514705882352941
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.667794117647059,0.115077743951077,0.514705882352941
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.665882352941177,0.135719623122001,0.514705882352941
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.709318181818182,0.433813999064922,0.522727272727273
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",0.651363636363636,0.535149636154676,0.522727272727273
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",11.2789015151515,3.11341018512973,0.499995454545455
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.28303921568627,0.571391738484334,0.556370588235294
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",6.48669117647059,1.98792250057402,0.556370588235294
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",8.36072638146167,0.552681574846047,0.553920588235294
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.34188725490196,0.561101669682809,0.556370588235294
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.29914215686274,0.523324188826381,0.556370588235294
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",5.79610294117647,1.75108743571749,0.556370588235294
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.74460784313725,1.65711676591156,0.556370588235294
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",11.3029166666667,3.25425958245138,0.499995454545455
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",5.27634803921569,0.732249410511115,0.556370588235294
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",4.26973039215686,0.783690966377768,0.556370588235294
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.84372549019608,1.81130718241473,0.556370588235294
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.0768137254902,0.775067169746962,0.556370588235294
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",5.44112745098039,2.22035575749988,0.556370588235294
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",A01,"Live animals, excluding fish",7.83497549019608,0.654380516737146,0.556370588235294
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.60201660735469,5.66248619181964,0.0142348754448399
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62360616844603,5.25769822654059,0.0142348754448399
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62508896797153,5.41349320851473,0.0142348754448399
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,3.85757222152347,0.0142348754448399
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.38853427895981,4.97394015891042,0.024822695035461
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62360616844603,5.41783492523952,0.0142348754448399
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,4.56127171140944,0.0142348754448399
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,3.69228483774089,0.0142348754448399
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,3.81270058424308,0.0142348754448399
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.6355791962175,5.23881863057801,0.0141843971631206
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,3.80861250508664,0.0142348754448399
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62508896797153,5.626016799388,0.0142348754448399
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62508896797153,5.64190296409189,0.0142348754448399
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.62508896797153,5.49627044981309,0.0142348754448399
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,3.75986745611715,0.0142348754448399
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",5.38256227758007,,0.0142348754448399
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15,15,0
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15,15,0
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15.4290162684291,15.8425313856874,0
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15.4290162684291,15.7058169133039,0
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",7.45255041518387,6.72718141623997,0
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",7.01957295373666,6.22784830230596,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",7.39027283511269,6.24614007588508,0
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",8.52906287069988,7.57303892915611,0
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",9.79240806642942,9.78599457875671,0
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",7.45255041518387,6.90898191034241,0
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",9.79389086595492,9.80581544027863,0
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15.4290162684291,15.6829752242295,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",6.93262411347518,5.63229266596001,0.0212765957446809
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",L06,"Iron and steel",15.4290162684291,15.8698337251629,0
